"","paper","Sample","depth","Date","qPCRbac","qPCRarc","qPCR.MCG..copies.mL.water.","qPCRtotal","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","Fraction.Arc.CARDFISH","Fish.or.cardFish","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.probe","Arc.probe","Counting.method","depth_log10"
"601","Schattenhofer 2009","6",70,NA,NA,NA,NA,NA,690000,429870,8970,438840,0.636,0.020440251572327,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.84509804001426
"602","Schattenhofer 2009","19",500,NA,NA,NA,NA,NA,430000,267890,9030,276920,0.644,0.0326086956521739,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.69897000433602
"603","Schattenhofer 2009","19",150,NA,NA,NA,NA,NA,4e+05,231600,9200,240800,0.602,0.0382059800664452,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.17609125905568
"604","Schattenhofer 2009","39",13,NA,NA,NA,NA,NA,620000,505920,9300,515220,0.831,0.0180505415162455,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.11394335230684
"605","Schattenhofer 2009","22",150,NA,NA,NA,NA,NA,360000,203400,9360,212760,0.591,0.0439932318104907,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.17609125905568
"606","Schattenhofer 2009","29",48,NA,NA,NA,NA,NA,1200000,764400,9600,774000,0.645,0.0124031007751938,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.68124123737559
"607","Schattenhofer 2009","43",500,NA,NA,NA,NA,NA,1e+05,43000,9900,52900,0.529,0.187145557655955,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.69897000433602
"608","Schattenhofer 2009","21",125,NA,NA,NA,NA,NA,550000,348700,9900,358600,0.652,0.0276073619631902,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.09691001300806
"609","Schattenhofer 2009","51",9,NA,NA,NA,NA,NA,1100000,859100,9900,869000,0.79,0.0113924050632911,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",0.954242509439325
"610","Schattenhofer 2009","40",600,NA,NA,NA,NA,NA,90000,40050,10080,50130,0.557,0.201077199281867,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.77815125038364
"611","Schattenhofer 2009","6",95,NA,NA,NA,NA,NA,450000,244800,10350,255150,0.567,0.0405643738977072,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.97772360528885
"612","Schattenhofer 2009","11",140,NA,NA,NA,NA,NA,390000,193440,10530,203970,0.523,0.0516252390057361,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.14612803567824
"613","Schattenhofer 2009","64",38,NA,NA,NA,NA,NA,1800000,1582200,10800,1593000,0.885,0.00677966101694915,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.57978359661681
"614","Schattenhofer 2009","19",275,NA,NA,NA,NA,NA,5e+05,312000,11000,323000,0.646,0.0340557275541796,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.43933269383026
"615","Schattenhofer 2009","42",100,NA,NA,NA,NA,NA,750000,539250,11250,550500,0.734,0.0204359673024523,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2
"616","Schattenhofer 2009","38",80,NA,NA,NA,NA,NA,540000,439020,11340,450360,0.834,0.0251798561151079,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.90308998699194
"617","Schattenhofer 2009","7",100,NA,NA,NA,NA,NA,660000,390060,11880,401940,0.609,0.0295566502463054,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2
"618","Schattenhofer 2009","9",125,NA,NA,NA,NA,NA,410000,211560,11890,223450,0.545,0.0532110091743119,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.09691001300806
"619","Schattenhofer 2009","12",110,NA,NA,NA,NA,NA,7e+05,469700,11900,481600,0.688,0.0247093023255814,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.04139268515822
"620","Schattenhofer 2009","63",42,NA,NA,NA,NA,NA,1500000,1066500,12000,1078500,0.719,0.0111265646731572,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.6232492903979
"621","Schattenhofer 2009","25",120,NA,NA,NA,NA,NA,680000,331840,12240,344080,0.506,0.0355731225296443,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.07918124604762
"622","Schattenhofer 2009","53",90,NA,NA,NA,NA,NA,490000,339080,12250,351330,0.717,0.0348675034867503,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.95424250943932
"623","Schattenhofer 2009","63",6,NA,NA,NA,NA,NA,840000,630840,12600,643440,0.766,0.0195822454308094,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",0.778151250383644
"624","Schattenhofer 2009","45",140,NA,NA,NA,NA,NA,480000,336000,12960,348960,0.727,0.0371389270976616,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.14612803567824
"625","Schattenhofer 2009","63",47,NA,NA,NA,NA,NA,1100000,811800,13200,825000,0.75,0.016,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.67209785793572
"626","Schattenhofer 2009","61",47,NA,NA,NA,NA,NA,1100000,845900,13200,859100,0.781,0.0153649167733675,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.67209785793572
"627","Schattenhofer 2009","5",50,NA,NA,NA,NA,NA,840000,507360,13440,520800,0.62,0.0258064516129032,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.69897000433602
"628","Schattenhofer 2009","18",500,NA,NA,NA,NA,NA,88000,35992,13552,49544,0.563,0.273534635879218,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.69897000433602
"629","Schattenhofer 2009","39",300,NA,NA,NA,NA,NA,150000,69600,13950,83550,0.557,0.166965888689408,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"630","Schattenhofer 2009","5",2,NA,NA,NA,NA,NA,1e+06,682000,14000,696000,0.696,0.0201149425287356,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",0.301029995663981
"631","Schattenhofer 2009","60",1000,NA,NA,NA,NA,NA,90000,45540,14040,59580,0.662,0.235649546827795,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",3
"632","Schattenhofer 2009","43",120,NA,NA,NA,NA,NA,570000,404130,14250,418380,0.734,0.0340599455040872,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.07918124604762
"633","Schattenhofer 2009","50",74,NA,NA,NA,NA,NA,1300000,971100,14300,985400,0.758,0.0145118733509235,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.86923171973098
"634","Schattenhofer 2009","33",51,NA,NA,NA,NA,NA,1200000,955200,14400,969600,0.808,0.0148514851485149,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.70757017609794
"635","Schattenhofer 2009","28",55,NA,NA,NA,NA,NA,1600000,1121600,14400,1136000,0.71,0.0126760563380282,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.74036268949424
"636","Schattenhofer 2009","48",120,NA,NA,NA,NA,NA,660000,511500,14520,526020,0.797,0.027603513174404,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.07918124604762
"637","Schattenhofer 2009","65",55,NA,NA,NA,NA,NA,810000,662580,14580,677160,0.836,0.0215311004784689,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.74036268949424
"638","Schattenhofer 2009","60",800,NA,NA,NA,NA,NA,90000,41400,14670,56070,0.623,0.261637239165329,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.90308998699194
"639","Schattenhofer 2009","53",80,NA,NA,NA,NA,NA,980000,722260,14700,736960,0.752,0.0199468085106383,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.90308998699194
"640","Schattenhofer 2009","46",600,NA,NA,NA,NA,NA,120000,56520,15120,71640,0.597,0.21105527638191,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.77815125038364
"641","Schattenhofer 2009","18",150,NA,NA,NA,NA,NA,330000,152130,15180,167310,0.507,0.0907297830374753,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.17609125905568
"642","Schattenhofer 2009","29",1000,NA,NA,NA,NA,NA,75000,37500,15300,52800,0.704,0.289772727272727,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",3
"643","Schattenhofer 2009","42",300,NA,NA,NA,NA,NA,150000,78000,15450,93450,0.623,0.165329052969502,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"644","Schattenhofer 2009","27",80,NA,NA,NA,NA,NA,780000,545220,15600,560820,0.719,0.0278164116828929,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.90308998699194
"645","Schattenhofer 2009","24",130,NA,NA,NA,NA,NA,490000,276360,15680,292040,0.596,0.0536912751677852,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.11394335230684
"646","Schattenhofer 2009","25",300,NA,NA,NA,NA,NA,140000,58240,15820,74060,0.529,0.213610586011342,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"647","Schattenhofer 2009","16",300,NA,NA,NA,NA,NA,140000,75180,15960,91140,0.651,0.175115207373272,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"648","Schattenhofer 2009","32",850,NA,NA,NA,NA,NA,78000,43290,15990,59280,0.76,0.269736842105263,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.92941892571429
"649","Schattenhofer 2009","58",65,NA,NA,NA,NA,NA,1100000,612700,16500,629200,0.572,0.0262237762237762,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.81291335664286
"650","Schattenhofer 2009","59",60,NA,NA,NA,NA,NA,1500000,1197000,16500,1213500,0.809,0.0135970333745365,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.77815125038364
"651","Schattenhofer 2009","24",300,NA,NA,NA,NA,NA,130000,59670,16770,76440,0.588,0.219387755102041,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"652","Schattenhofer 2009","51",50,NA,NA,NA,NA,NA,1400000,1030400,16800,1047200,0.748,0.0160427807486631,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.69897000433602
"653","Schattenhofer 2009","41",135,NA,NA,NA,NA,NA,530000,310050,16960,327010,0.617,0.0518638573743922,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.13033376849501
"654","Schattenhofer 2009","39",100,NA,NA,NA,NA,NA,610000,412970,17080,430050,0.705,0.0397163120567376,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2
"655","Schattenhofer 2009","12",300,NA,NA,NA,NA,NA,160000,71520,17280,88800,0.555,0.194594594594595,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"656","Schattenhofer 2009","43",300,NA,NA,NA,NA,NA,140000,66640,17360,84000,0.6,0.206666666666667,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"657","Schattenhofer 2009","61",52,NA,NA,NA,NA,NA,1100000,832700,17600,850300,0.773,0.0206985769728331,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.7160033436348
"658","Schattenhofer 2009","13",600,NA,NA,NA,NA,NA,95000,42085,17860,59945,0.631,0.297939778129952,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.77815125038364
"659","Schattenhofer 2009","23",145,NA,NA,NA,NA,NA,460000,233220,17940,251160,0.546,0.0714285714285714,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.16136800223497
"660","Schattenhofer 2009","47",125,NA,NA,NA,NA,NA,580000,395560,17980,413540,0.713,0.0434782608695652,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.09691001300806
"661","Schattenhofer 2009","19",225,NA,NA,NA,NA,NA,170000,85000,18190,103190,0.607,0.176276771004942,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.35218251811136
"662","Schattenhofer 2009","52",1000,NA,NA,NA,NA,NA,96000,47808,18240,66048,0.688,0.276162790697674,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",3
"663","Schattenhofer 2009","21",165,NA,NA,NA,NA,NA,340000,189380,18360,207740,0.611,0.088379705400982,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.21748394421391
"664","Schattenhofer 2009","47",130,NA,NA,NA,NA,NA,480000,365760,18720,384480,0.801,0.048689138576779,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.11394335230684
"665","Schattenhofer 2009","64",50,NA,NA,NA,NA,NA,990000,835560,18810,854370,0.863,0.0220162224797219,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.69897000433602
"666","Schattenhofer 2009","49",85,NA,NA,NA,NA,NA,510000,338640,18870,357510,0.701,0.0527817403708987,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.92941892571429
"667","Schattenhofer 2009","54",78,NA,NA,NA,NA,NA,1e+06,746000,19000,765000,0.765,0.0248366013071895,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.89209460269048
"668","Schattenhofer 2009","15",300,NA,NA,NA,NA,NA,150000,60750,19200,79950,0.533,0.24015009380863,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"669","Schattenhofer 2009","20",300,NA,NA,NA,NA,NA,160000,69120,19200,88320,0.552,0.217391304347826,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"670","Schattenhofer 2009","49",225,NA,NA,NA,NA,NA,280000,251160,19320,270480,0.966,0.0714285714285714,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.35218251811136
"671","Schattenhofer 2009","59",68,NA,NA,NA,NA,NA,1300000,852800,19500,872300,0.671,0.022354694485842,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.83250891270624
"672","Schattenhofer 2009","16",140,NA,NA,NA,NA,NA,350000,166950,19600,186550,0.533,0.105065666041276,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.14612803567824
"673","Schattenhofer 2009","25",500,NA,NA,NA,NA,NA,1e+05,44600,19700,64300,0.643,0.306376360808709,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.69897000433602
"674","Schattenhofer 2009","46",135,NA,NA,NA,NA,NA,470000,313960,19740,333700,0.71,0.0591549295774648,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.13033376849501
"675","Schattenhofer 2009","55",67,NA,NA,NA,NA,NA,740000,473600,19980,493580,0.667,0.04047976011994,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.82607480270083
"676","Schattenhofer 2009","3",65,NA,NA,NA,NA,NA,910000,511420,20020,531440,0.584,0.0376712328767123,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.81291335664286
"677","Schattenhofer 2009","64",120,NA,NA,NA,NA,NA,340000,191760,20060,211820,0.623,0.0947030497592296,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.07918124604762
"678","Schattenhofer 2009","31",65,NA,NA,NA,NA,NA,1700000,1251200,20400,1271600,0.748,0.0160427807486631,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",1.81291335664286
"679","Schattenhofer 2009","45",145,NA,NA,NA,NA,NA,510000,337620,20910,358530,0.703,0.0583214793741109,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.16136800223497
"680","Schattenhofer 2009","40",140,NA,NA,NA,NA,NA,490000,291060,21560,312620,0.638,0.0689655172413793,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.14612803567824
"681","Schattenhofer 2009","40",300,NA,NA,NA,NA,NA,170000,75480,21590,97070,0.571,0.222416812609457,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"682","Schattenhofer 2009","6",110,NA,NA,NA,NA,NA,420000,182700,21840,204540,0.487,0.106776180698152,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.04139268515822
"683","Schattenhofer 2009","18",300,NA,NA,NA,NA,NA,170000,69530,21930,91460,0.538,0.239776951672862,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.47712125471966
"684","Schattenhofer 2009","7",225,NA,NA,NA,NA,NA,170000,81940,21930,103870,0.611,0.211129296235679,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.35218251811136
"685","Schattenhofer 2009","16",200,NA,NA,NA,NA,NA,210000,105210,22050,127260,0.606,0.173267326732673,"CARDFISH","DAPI","formaldehyde","lysozyme","proteinase K","EUB338 I-III","CREN554, EURY806","Microscopy-automated",2.30102999566398
