"","paper","core","depth","totalcells","CARDFISH.Bac.per.cc","CARDFISH.Arc.per.cc","CARDFISH.Total.per.cc","FISH.yield","qPCR.Bac.per.cc","qPCR.Arc.per.cc","qPCRtotal","qPCRuniversal","Fraction.Arc.CARDFISH","percentqPCR","Fish.or.cardFish","sulfate","CARDFISH.Arc.nd","Cell.stain","Fixative","Bac.permeabilization","Arc.permeabilization","Bac.formamide","Arc.formamide","Sonication","Average.cells.per.field","Filter","SYBR.vs.Taqman","Arc.forward","Arc.reverse","TaqMan.Arc","Bac.forward","Bac.reverse","Taqman.Bac","Universal.forward","Universal.reverse","Taqman.Universal","Arc.standard","Bac.standard","DNA.extraction.procedure","Mud.volcano.or.seep.","Water.depth","Environment.Type","Non.intertidal.marine.sediments.measured.with.FISH.or.CARDFISH.protK","DNA.extraction.efficiency.from.spiking.as.a.fraction.of.total.cells","Template.DNA.dilution.factor","Uses.516.for.Arc","depth_log10","paperNumber"
"826","Ravenschlag 2001","Svalbard Station J core B [38]",0.0275,3.3e+09,1689600000,26400000,1.716e+09,0.52,NA,NA,NA,NA,0.0153846153846154,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.56066730616974,38
"827","Ravenschlag 2001","Svalbard Station J core B [38]",0.0325,3.2e+09,1491200000,54400000,1545600000,0.483,NA,NA,NA,NA,0.0351966873706004,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.48811663902113,38
"828","Ravenschlag 2001","Svalbard Station J core B [38]",0.0375,3.7e+09,1.85e+09,62900000,1912900000,0.517,NA,NA,NA,NA,0.0328820116054159,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.42596873227228,38
"829","Ravenschlag 2001","Svalbard Station J core B [38]",0.0425,3.4e+09,1608200000,13600000,1621800000,0.477,NA,NA,NA,NA,0.00838574423480084,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.37161106994969,38
"830","Ravenschlag 2001","Svalbard Station J core B [38]",0.0475,3.6e+09,1526400000,39600000,1.566e+09,0.435,NA,NA,NA,NA,0.0252873563218391,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.32330639037513,38
"831","Ravenschlag 2001","Svalbard Station J core B [38]",0.055,4.6e+09,1.656e+09,NA,1.656e+09,0.36,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.25963731050576,38
"832","Ravenschlag 2001","Svalbard Station J core B [38]",0.065,4.7e+09,1287800000,NA,1287800000,0.274,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.18708664335714,38
"833","Ravenschlag 2001","Svalbard Station J core B [38]",0.075,3.9e+09,920400000,NA,920400000,0.236,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.1249387366083,38
"834","Ravenschlag 2001","Svalbard Station J core B [38]",0.085,3.1e+09,700600000,52700000,753300000,0.243,NA,NA,NA,NA,0.0699588477366255,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.07058107428571,38
"835","Ravenschlag 2001","Svalbard Station J core B [38]",0.095,3.9e+09,612300000,35100000,647400000,0.166,NA,NA,NA,NA,0.0542168674698795,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-1.02227639471115,38
"836","Ravenschlag 2001","Svalbard Station J core B [38]",0.11,3.4e+09,NA,23800000,NA,NA,NA,NA,NA,NA,NA,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-0.958607314841775,38
"837","Ravenschlag 2001","Svalbard Station J core B [38]",0.13,3.4e+09,NA,27200000,NA,NA,NA,NA,NA,NA,NA,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-0.886056647693163,38
"838","Ravenschlag 2001","Svalbard Station J core B [38]",0.15,3.4e+09,NA,40800000,NA,NA,NA,NA,NA,NA,NA,NA,"FISH",NA,NA,"DAPI","formaldehyde","none","none",0.1,"0.35","20 seconds at <10 W","50","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,218,"",TRUE,NA,NA,FALSE,-0.823908740944319,38
"839","Roalkvam 2011","Nyegga pockmark G11 [39]",0.01,NA,NA,NA,NA,NA,532878161.79037,58302956.7692313,591181118.559601,NA,NA,0.098621141539982,NA,"24.933516086123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-2,39
"840","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0126582278481013,NA,NA,NA,NA,NA,571027750.627815,116408180.090975,687435930.71879,NA,NA,0.169336770001617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.89762709129044,39
"841","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0253164556962025,NA,NA,NA,NA,NA,1221741780.54999,58302956.7692313,1280044737.31922,NA,NA,0.0455475930406419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.59659709562646,39
"842","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0354430379746835,NA,NA,NA,NA,NA,351926662.430672,17996689.2158147,369923351.646487,NA,NA,0.0486497787601499,NA,"15.7974276364703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.45046905994822,39
"843","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0455696202531646,NA,NA,NA,NA,NA,464054874.166595,202403414.741564,666458288.908159,NA,NA,0.30370004861543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.34132459052315,39
"844","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0556962025316456,NA,NA,NA,NA,NA,176262226.32808,62476957.4850432,238739183.813123,NA,NA,0.261695447254054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.25417441480425,39
"845","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0658227848101266,NA,NA,NA,NA,NA,497277295.194297,266891660.069343,764168955.26364,NA,NA,0.349257396850497,NA,"20.4581801261398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.18162374765564,39
"846","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0759493670886076,NA,NA,NA,NA,NA,464054874.166595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.1194758409068,39
"847","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0860759493670886,NA,NA,NA,NA,NA,266891660.069343,611908528.755465,878800188.824808,NA,NA,0.69629995138457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.06511817858421,39
"848","Roalkvam 2011","Nyegga pockmark G11 [39]",0.0936708860759494,NA,NA,NA,NA,NA,101373610.77546,806870196.62519,908243807.40065,NA,NA,0.888385023988672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-1.02839537155947,39
"849","Roalkvam 2011","Nyegga pockmark G11 [39]",0.108860759493671,NA,NA,NA,NA,NA,88280814.5752573,1726338220.1894,1814619034.76466,NA,NA,0.95135022123985,NA,"19.0834880156992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.963128640046874,39
"850","Roalkvam 2011","Nyegga pockmark G11 [39]",0.129113924050633,NA,NA,NA,NA,NA,153497274.093921,2801114936.52963,2954612210.62355,NA,NA,0.948048250277309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.889026919528524,39
"851","Roalkvam 2011","Nyegga pockmark G11 [39]",0.149367088607595,NA,NA,NA,NA,NA,153497274.093921,6422179393.84645,6575676667.94037,NA,NA,0.976656809352824,NA,"9.82373796891517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.825745083984316,39
"852","Roalkvam 2011","Nyegga pockmark G11 [39]",0.167088607594937,NA,NA,NA,NA,NA,101373610.77546,1402936485.41282,1504310096.18828,NA,NA,0.932611227543891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.777053160084592,39
"853","Roalkvam 2011","Nyegga pockmark G11 [39]",0.187341772151899,NA,NA,NA,NA,NA,108631107.605613,306473964.895528,415105072.501141,NA,NA,0.738304552745946,NA,"7.08360940131602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.727365375895484,39
"854","Roalkvam 2011","Nyegga pockmark G11 [39]",0.207594936708861,NA,NA,NA,NA,NA,3668756.61817235,9658929.34782822,13327685.9660006,NA,NA,0.724726660912368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYBR","A519f","A907r",NA,"B338f","B518r",NA,NA,NA,NA,"fosmid","PCR amplicon","FastDNA Spin kit",FALSE,740,"Deep-sea",NA,NA,NA,FALSE,-0.682783243242744,39
"855","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.01,747229102.046606,136893936.515003,NA,136893936.515003,0.18320209443136,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-2,40
"856","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.01,976307780.984991,235712264.22554,NA,235712264.22554,0.241432331910467,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-2,40
"857","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.015,498574454.229229,90736419.0771748,NA,90736419.0771748,0.181991713188452,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.82390874094432,40
"858","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.02,460657462.323176,88970861.9341391,NA,88970861.9341391,0.193138870442788,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.69897000433602,40
"859","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.025,425319883.312724,62674446.1331584,NA,62674446.1331584,0.147358373290712,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.60205999132796,40
"860","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.03,280344038.164358,20888334.8837034,NA,20888334.8837034,0.0745096454359308,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.52287874528034,40
"861","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.035,250165284.945108,21662536.4116657,NA,21662536.4116657,0.0865928956386532,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.45593195564972,40
"862","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.04,272890932.235415,17317566.3730287,NA,17317566.3730287,0.0634596621850716,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.39794000867204,40
"863","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.045,174370955.357604,12919724.0349212,NA,12919724.0349212,0.0740933259694834,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.34678748622466,40
"864","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.05,262871631.485737,11127730.74215,NA,11127730.74215,0.0423314249592344,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.30102999566398,40
"865","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.055,174656088.115463,4176911.65817687,NA,4176911.65817687,0.0239150647609578,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.25963731050576,40
"866","Rossello-Mora 1999","Black Sea, Romanian Shelf [40]",0.06,170284681.927091,8833450.60440826,NA,8833450.60440826,0.0518746049523725,NA,NA,NA,NA,0,NA,"FISH",NA,TRUE,"DAPI","paraformaldehyde","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,77,"",NA,NA,NA,FALSE,-1.22184874961636,40
"867","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.01,809066281.379808,424780751.318662,NA,424780751.318662,0.525025898489092,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-2,41
"868","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.01,267506197.97396,150958382.595714,NA,150958382.595714,0.564317326996696,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-2,41
"869","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.01,460981496.379726,255472480.424862,NA,255472480.424862,0.554192483713969,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-2,41
"870","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.01,551857750.340683,275057932.017197,NA,275057932.017197,0.498421797732102,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-2,41
"871","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.0128950695322376,647912391.022378,314623466.633248,NA,314623466.633248,0.485595693172013,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.88957631173576,41
"872","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.0226042983565107,164690429.671466,84954433.940896,NA,84954433.940896,0.515843173828425,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.64580896903778,41
"873","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.0232111251580278,846502044.100021,439976415.592705,NA,439976415.592705,0.519758243537943,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.63430380663245,41
"874","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.0350442477876106,222997356.625675,109279906.638764,NA,109279906.638764,0.490050233295823,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.45538325755791,41
"875","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.0351959544879899,268450260.232813,146634383.550438,NA,146634383.550438,0.546225522088409,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.45350725255915,41
"876","Rusch 2003","Mid Atlantic Bight, New Jersey, USA [41]",0.055221238938053,592908861.050453,269822379.472349,NA,269822379.472349,0.455082386514357,NA,NA,NA,NA,NA,NA,"FISH",NA,TRUE,"DAPI","formalin","none","FISH, archaea not measured",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,15,"Intertidal",NA,NA,NA,FALSE,-1.257893853801,41
"877","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",0.8,7516609.69847369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,-0.0969100130080564,42
"878","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",1,7516609.69847369,291492.487196386,NA,291492.487196386,0.0387797822275615,NA,NA,NA,NA,0,NA,"CARDFISH",NA,TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0,42
"879","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",3.99,854224.454243595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.600972895686748,42
"880","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",4,854224.454243595,263740.784468057,NA,263740.784468057,0.308748810875002,NA,NA,NA,NA,0,NA,"CARDFISH",NA,TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.602059991327962,42
"881","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",8,1021153.42892471,30385.6633111363,NA,30385.6633111363,0.0297562172837562,NA,NA,NA,NA,0,NA,"CARDFISH",NA,TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.903089986991944,42
"882","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",8,1021153.42892471,207291.656006332,NA,207291.656006332,0.202997561516896,NA,NA,NA,NA,0,NA,"CARDFISH",NA,TRUE,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.903089986991944,42
"883","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",8.37,1021153.42892471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.92272545799326,42
"884","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",8.8,2377842.03415805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,0.944482672150169,42
"885","Schippers 2005","Eastern Equatorial Pacific 1225 [42]",16.8,604968.831480454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AO","formaldehyde","lysozyme","lysozyme",0.55,"0.55","20 seconds at <10 W","unknown","0.2 µm, GTTP polycarbonate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3761,"Deep-sea",NA,NA,NA,FALSE,1.22530928172586,42
